Sample,Year,Area,pH_(input),Temperature,logfO2,HCO3-_(input),SiO2_(input),F-_(input),Cl-_(input),Br-_(input),SO4-2_(input),NO2-_(input),NO3-_(input),Li+_(input),Na+_(input),NH4+_(input),K+_(input),Mg+2_(input),Ca+2_(input),Fe+2_(input),HS-_(input),Pressure,Br-,Br3-,BrO-,BrO3-,BrO4-,Ca+2,CaCl+,CaCl2,CaCO3,CaF+,CaHCO3+,CaHSiO3+,CaOH+,CaSO4,Cl-,ClO-,ClO2-,ClO3-,ClO4-,CO,CO2,CO3-2,F-,Fe+2,Fe+3,FeCl+,FeCl+2,FeCl2,FeF+,FeF+2,FeO,FeO+,FeO2-,FeOH+,FeOH+2,H+,H2,H2N2O2,H2O,H2O2,H2S,HBrO,HCl,HClO,HClO2,HCO3-,HF,HF2-,HFeO2,HFeO2-,HN2O2-,HNO2,HNO3,HO2-,HS-,HSiO3-,HSO3-,HSO4-,HSO5-,K+,KBr,KCl,KHSO4,KOH,KSO4-,Li+,LiCl,LiOH,Mg+2,MgCl+,MgCO3,MgF+,MgHCO3+,MgHSiO3+,MgOH+,MgSO4,N2,N2O2-2,Na+,NaBr,NaCl,NaF,NaHSiO3,NaOH,NaSO4-,NH3,NH4+,NO2-,NO3-,O2,OCN-,OH-,S2O5-2,S2O6-2,S2O8-2,SiF6-2,SiO2,SO2,SO3-2,SO4-2,pH,akermanite,amorphous-silica,andradite,anhydrite,anthophyllite,antigorite,aragonite,artinite,brucite,calcite,chalcedony,chrysotile,coesite,cristobalite,"cristobalite,alpha","cristobalite,beta",diopside,dolomite,enstatite,fluorite,forsterite,goethite,gypsum,halite,hematite,hisingerite,huntite,hydromagnesite,larnite,magnesite,magnetite,merwinite,Mg-cronstedtite,monticellite,nesquehonite,periclase,portlandite,pyrite,quartz,sepiolite,sylvite,talc,tremolite,wollastonite,DEFAULT,HS-/SO4-2,NH4+/NO3-,NO2-/NO3-,charge imbalance,charge imbalance % of mean charge,charge imbalance % of total charge,ionic strength,mean charge,sigma(mz) anions,sigma(mz) cations,stoichiometric ionic strength,total charge,CH4(g),CO(g),CO2(g),H2(g),H2O(g),H2S(g),N2(g),NH3(g),O2(g),S2(g),SO2(g),Br-_total,Ca+2_total,Cl-_total,F-_total,Fe+2_total,H+_total,HCO3-_total,HS-_total,K+_total,Li+_total,Mg+2_total,Na+_total,NH4+_total,NO2-_total,NO3-_total,OH-_total,SiO2_total,SO4-2_total
120111A,,,11.6,22.3,-6.0,8.66e-05,7.88e-06,,0.00462046,1.34e-06,1.31e-05,1.67e-06,6.29e-05,2.29e-06,0.005331289,5.87e-06,0.000144897,2.04e-06,0.00131,,8.47e-07,1.2530686831940767,-5.9161,-38.2227,-21.3289,-36.4994,-57.0401,-3.0816,-5.7562,-8.4567,-4.3438,,-7.8315,-7.3378,-4.446,-6.0616,-2.3789,-22.0308,-34.5544,-33.0925,-35.9476,-55.1181,-11.0367,-4.5723,,,,,,,,,,,,,,-11.6,-42.1264,-65.4364,-0.000113081,-21.2347,-10.6779,-24.3143,-14.6651,-26.0518,-44.1914,-5.8078,,,,,-60.9084,-14.1637,-17.169,-21.3793,-6.1146,-5.2741,-52.1252,-14.7342,-38.6341,-3.8857,-11.5594,-8.8308,-22.1192,-6.8371,-8.0919,-5.6857,-9.5775,-7.8317,-6.0337,-8.5381,-7.631,,-10.7935,-10.0305,-6.2165,-8.8939,-17.359,-60.3639,-2.3194,-9.5994,-5.4777,,-5.7171,-5.0212,-6.7073,-5.2339,-7.5057,-5.8191,-4.2445,-8.87,-74.0675,-2.4981,,-80.9443,-60.6269,,-7.2829,-61.8831,-47.727,-5.0923,11.6,-3.91888,-6.09324,,-5.24634,-7.35584,127.98457,0.92026,-3.97863,0.9231,1.11553,-4.69237,7.44836,-5.42703,-5.07483,-5.07483,-5.68563,2.15715,-0.17717,-2.09387,,-1.51702,,-5.02047,-8.47728,,,,,-8.5419,-3.51786,,-8.39797,,0.16605,-7.15413,-5.97381,-3.57645,,-4.32212,-7.50076,-9.56349,1.50221,8.31344,-1.38072,0.464,-0.507,0.057,0.189,-0.00034239032611,-4.2147,-2.1073,0.00939877,0.0081238059431,-0.0082950011062,0.0079526107801,0.00960476,0.016247611886,-142.41135,-52.1394,-9.60657,-39.03314,-1.66004,-9.72548,-14.19778,-62.68944,-6,-33.61464,-62.10405,1.34e-06,0.00131,0.00462046,,,,8.66e-05,8.47e-07,0.000144897,2.29e-06,2.04e-06,0.00533129,5.87e-06,1.67e-06,6.29e-05,0.0036508,7.88e-06,1.31e-05
120113J,,,11.6,25.8,-6.0,9.22e-05,3.82e-06,2.11e-08,0.003558232,9.16e-07,4.76e-06,2.79e-06,3.87e-05,2.38e-06,0.004195903,2.41e-05,0.000102271,5.88e-07,0.00172,,8.47e-07,1.2437648726247423,-6.0818,-38.8296,-21.4376,-36.5521,-56.9272,-2.9699,-5.7448,-8.5873,-4.2543,-9.997,-7.8044,-7.5062,-4.1732,-6.3893,-2.4929,-22.0212,-34.4596,-33.0757,-35.9833,-54.6198,-11.1441,-4.6261,-7.7212,,,,,,,,,,,,,-11.6,-41.542,-65.1197,-0.000107008,-21.0381,-10.7272,-24.4631,-14.7988,-26.0707,-44.0674,-5.8936,-16.1416,-24.4794,,,-60.5543,-13.9725,-17.3462,-21.1173,-6.1151,-5.5574,-51.9879,-15.1426,-38.8077,-4.0377,-11.8479,-9.0554,-22.6376,-6.856,-8.6886,-5.6703,-9.6671,-7.6995,-6.6221,-9.2393,-8.2557,-12.977,-11.4653,-10.9081,-6.6745,-9.9206,-17.5408,-59.9487,-2.424,-9.8537,-5.6866,-11.1336,-6.1511,-5.0088,-7.2529,-4.62,-6.9991,-5.5967,-4.4559,-8.8963,-73.4004,-2.381,,-81.0922,-61.1369,-74.0283,-7.6002,-61.7123,-47.6073,-5.5415,11.6,-4.52486,-6.66111,,-5.72112,,85.47311,1.03842,-5.38388,0.44505,1.23577,-5.27634,4.86182,-6.01179,-5.65706,-5.65706,-6.26217,1.03135,-0.89864,-3.12823,,-3.00094,,-5.53918,-8.8887,,,,,-8.125,-4.35685,,-8.50286,,-0.36838,-8.05985,-6.42357,-3.10187,,-4.90609,,,-2.23019,2.33093,-1.46644,0.452,-0.521,0.04,0.167,-0.00073264411177,-9.2665,-4.6333,0.0095334,0.0079063545071,-0.008272676563,0.0075400324512,0.0098575,0.015812709014,-140.62749,-51.61663,-9.67108,-38.4397,-1.56852,-9.7361,-14.35702,-61.97447,-6,-33.76852,-61.87701,9.16e-07,0.00172,0.00355823,2.11e-08,,,9.22e-05,8.47e-07,0.000102271,2.38e-06,5.88e-07,0.0041959,2.41e-05,2.79e-06,3.87e-05,0.00479525,3.82e-06,4.76e-06
100108L,,,11.6,29.2,-6.0,6.86e-05,8.9e-07,,0.008439178,,5.05e-06,,1.29e-05,2.79e-05,0.010611954,3.17e-05,0.000220287,6.95e-07,0.001938123,,5.96e-06,1.225795976377636,,,,,,-2.9641,-5.3616,-7.8668,-4.3848,,-7.9922,-8.2241,-4.0145,-6.3984,-2.1298,-21.5407,-33.8981,-32.5881,-35.5455,-54.2587,-11.3591,-4.7936,,,,,,,,,,,,,,-11.6,-40.9861,-65.3924,-0.000204161,-20.8516,-9.9359,,-14.453,-25.6164,-43.477,-6.09,,,,,-60.792,,-17.8017,-20.8699,-5.279,-6.2857,-51.4544,-15.1276,-38.5689,-3.7181,,-8.333,-22.262,-6.411,-8.389,-4.6135,-8.238,-6.5325,-6.6297,-8.8813,-8.4132,,-11.6655,-11.6481,-6.5579,-9.9423,-18.2862,-60.1301,-2.0342,,-4.9239,,-6.5325,-4.5087,-6.8796,-4.5006,-6.9819,,-4.9447,-8.9201,-73.1679,-2.2709,,-80.4273,-60.8159,,-8.361,-61.1453,-47.0922,-5.5669,11.6,-5.89552,-7.84697,,-5.76301,,59.1959,0.85676,-5.38432,0.74239,1.05613,-6.47735,3.36712,-7.21357,-6.85637,-6.85637,-7.45607,-0.70613,-1.29181,-4.00461,,-3.55181,,-5.62461,-7.9587,,,,,-8.63038,-4.5677,,-9.52506,,-0.89748,-8.33646,-6.09818,-2.77688,,-6.10711,,-9.31026,-6.10498,-5.01741,-2.32185,0.44,-0.537,0.025,,-8.1043929357e-05,-0.5576,-0.2788,0.0163474,0.014535206688,-0.014575728653,0.014494684724,0.0167539,0.029070413376,-139.04681,-51.23369,-9.84634,-37.87599,-1.48187,-8.90884,-15.08206,-61.58238,-6,-32.45627,-61.25737,,0.00193812,0.00843918,,,,6.86e-05,5.96e-06,0.000220287,2.79e-05,6.95e-07,0.010612,3.17e-05,,1.29e-05,0.00631382,8.9e-07,5.05e-06
100108N,,,11.6,27.6,-6.0,3.95e-05,4.34e-07,,0.00828349,,5.8e-06,,,2.95e-05,0.0104278,,0.000213793,8.89e-07,0.001754978,,,1.23526443234028,,,,,,-2.9948,-5.4059,-7.9058,-4.6413,,-8.2222,-8.5727,-4.1167,-6.3661,-2.1365,-21.6023,-33.9977,-32.6531,-35.5872,-54.7176,-11.5483,-5.0047,,,,,,,,,,,,,,-11.6,-41.2463,,-0.000194863,-20.9388,,,-14.4518,-25.6659,-43.5903,-6.2877,,,,,,,,-20.9855,,-6.6013,-51.6481,-15.0787,-38.6248,-3.7295,,-8.3697,-22.2438,-6.4809,-8.335,-4.5875,-8.2231,-6.558,-6.493,-8.7527,-8.496,,-11.7286,-11.8253,-6.4794,-9.7431,,,-2.0402,,-4.9413,,-6.8341,-4.5663,-6.8218,,,,,-8.9091,,-2.3223,,-80.6265,-60.8542,,-8.6612,-61.3549,-47.2771,-5.4989,11.6,-6.95099,-8.1921,,-5.70494,,49.64118,0.50507,-5.41656,0.78557,0.70348,-6.81542,2.81338,-7.55127,-7.19524,-7.19524,-7.79747,-1.5504,-1.75948,-4.31232,,-3.82958,,-5.54608,-7.92927,,,,,-9.37293,-4.68398,,,,-1.40718,-8.4219,-6.0682,-2.96873,,-6.44518,,-9.26363,-7.34517,-7.9468,-2.86111,0.446,,,,0.00031606725061,2.2826,1.1413,0.0155086,0.013846709173,-0.013688675548,0.014004742799,0.0157865,0.027693418347,-140.07613,-51.70258,-10.05404,-38.13977,-1.52242,,,,-6,,-61.49144,,0.00175498,0.00828349,,,,3.95e-05,,0.000213793,2.95e-05,8.89e-07,0.0104278,,,,0.00553217,4.34e-07,5.8e-06
100108Q,,,11.6,22.9,-6.0,8.4e-05,2.47e-06,,0.007591862,,2.53e-05,,,1.51e-05,0.009186525,,0.000198107,6.36e-06,0.001190104,,,1.2521965150927545,,,,,,-3.1469,-5.6098,-8.1058,-4.3984,,-7.8971,-7.975,-4.4834,-5.8629,-2.1695,-21.8,-34.3089,-32.8605,-35.7247,-55.0175,-11.0409,-4.567,,,,,,,,,,,,,,-11.6,-42.0254,,-0.00016484,-21.2007,,,-14.4592,-25.826,-43.941,-5.8081,,,,,,,,-21.3339,,-5.8464,-51.7614,-14.4648,-38.3242,-3.7569,,-8.4855,-21.7139,-6.6853,-7.7,-4.8726,-8.5535,-6.9984,-5.5639,-7.8587,-7.1529,,-10.3238,-10.1342,-5.7241,-8.1599,,,-2.0898,,-5.037,,-6.0678,-4.7714,-6.2139,,,,,-8.8746,,-2.4778,,-80.2898,-60.035,,-7.8611,-61.5136,-47.3662,-4.8299,11.6,-4.89577,-6.89951,,-4.98179,-8.95507,133.76183,0.84543,-2.6513,1.61549,1.04105,-5.50144,7.91013,-6.23624,-5.88361,-5.88361,-6.49342,1.20591,0.39811,-2.20575,,-0.93158,,-4.76355,-7.90187,,,-9.71221,,-9.40887,-2.86765,,-9.4037,,0.02513,-6.51553,-5.27653,-3.61008,,-5.1312,-9.5997,-9.13363,0.34966,5.25865,-2.21911,0.462,,,,0.00020542138702,1.7805,0.8903,0.0127157,0.011537193195,-0.011434482502,0.011639903889,0.0129117,0.023074386391,-142.08832,-52.03448,-9.60325,-38.93051,-1.64424,,,,-6,,-61.72477,,0.0011901,0.00759186,,,,8.4e-05,,0.000198107,1.51e-05,6.36e-06,0.00918652,,,,0.00386077,2.47e-06,2.53e-05
100108R,,,11.6,27.9,-6.0,5.55e-05,7.76e-07,,0.007277422,,1.59e-05,,,1.48e-05,0.008885264,,0.000183484,1.27e-06,0.001696265,,,1.233621719260963,,,,,,-3.0056,-5.4696,-8.0259,-4.4938,,-8.0797,-8.3066,-4.114,-5.9283,-2.1907,-21.6461,-34.0344,-32.6962,-35.6348,-54.5155,-11.3969,-4.8491,,,,,,,,,,,,,,-11.6,-41.1973,,-0.000176123,-20.9224,,,-14.5075,-25.712,-43.6244,-6.1347,,,,,,,,-20.9637,,-6.3248,-51.1511,-14.6274,-38.1538,-3.7935,,-8.4844,-21.8529,-6.5339,-7.9508,-4.8852,-8.5742,-6.846,-6.3388,-8.6524,-8.1847,,-11.421,-11.3949,-6.3142,-9.1401,,,-2.1075,,-5.0619,,-6.6287,-4.6238,-6.4406,,,,,-8.9112,,-2.3126,,-79.668,-59.9259,,-8.3877,-60.8549,-46.7817,-5.0511,11.6,-5.95301,-7.82844,,-5.10433,,73.4984,0.70757,-4.7551,1.02544,0.90617,-6.45309,4.25895,-7.18902,-6.83276,-6.83276,-7.43451,-0.56915,-1.12787,-3.70775,,-2.9827,,-4.94924,-8.1054,,,,,-8.98049,-4.25482,,-9.76998,,-0.7876,-7.99843,-5.82589,-2.95563,,-6.08285,,-9.43991,-5.17305,-3.81205,-2.48392,0.445,,,,-0.00052836098708,-4.2097,-2.1048,0.0141606,0.012551079912,-0.012815260406,0.012286899419,0.0144562,0.025102159825,-139.76655,-51.49857,-9.8992,-38.09008,-1.51476,,,,-6,,-60.98687,,0.00169626,0.00727742,,,,5.55e-05,,0.000183484,1.48e-05,1.27e-06,0.00888526,,,,0.00564224,7.76e-07,1.59e-05
140111F,,,11.6,23.8,-6.0,4.1e-05,1.05e-05,2.58e-06,0.00466,2.98e-06,1.13e-05,,1.49e-06,2.05e-06,0.00586,1.55e-05,0.000139,3.82e-06,0.00169,,6.78e-06,1.250312581316004,-5.5714,-37.2364,-20.9596,-36.106,-56.5753,-2.9732,-5.641,-8.3525,-4.6182,-7.9208,-8.1331,-7.1105,-4.2681,-6.0312,-2.3777,-21.9763,-34.4632,-33.0349,-35.9127,-55.2767,-11.4565,-4.9686,-5.6357,,,,,,,,,,,,,-11.6,-41.8744,-68.3735,-0.000122631,-21.1499,-9.7982,-23.9624,-14.6726,-26.0097,-44.0878,-6.218,-14.0721,-20.3328,,,-63.8293,,-18.7822,-21.2661,-5.2136,-5.1563,-51.9545,-14.7988,-38.5976,-3.9066,-11.2231,-8.8327,-22.1868,-6.8005,-8.193,-5.7365,-9.6234,-7.832,-5.7841,-8.2869,-7.7702,-10.0554,-10.9533,-9.6659,-5.9106,-8.7217,-20.5112,-63.2582,-2.2811,-9.2096,-5.4341,-8.9132,-5.581,-4.9324,-6.7476,-4.812,-7.13,,-5.8724,-8.8815,-75.6899,-2.4475,,-80.785,-60.6238,-61.0079,-7.1797,-61.6981,-47.5637,-5.1743,11.6,-2.6792,-6.01063,,-5.21657,-3.32995,153.68722,0.54532,-3.71979,1.40239,0.74147,-4.61672,9.04422,-5.35173,-4.99844,-4.99844,-5.60679,3.09238,-0.73509,-1.52709,-5.68514,-0.45876,,-5.00949,-8.47191,,,,,-7.87393,-3.70056,,-6.86186,,1.02878,-7.36542,-5.48243,-3.29169,,-4.24648,-5.16448,-9.66093,3.2588,11.94113,-1.00983,0.459,-0.519,0.037,,0.00057019203435,6.3559,3.178,0.0106019,0.008970998355,-0.0086859023379,0.0092560943722,0.0108242,0.01794199671,-142.01532,-52.28732,-10.00777,-38.77718,-1.62055,-8.82894,-17.34007,-63.91785,-6,-32.27366,-61.89471,2.98e-06,0.00169,0.00466,2.58e-06,,,4.1e-05,6.78e-06,0.000139,2.05e-06,3.82e-06,0.00586,1.55e-05,,1.49e-06,0.00409657,1.05e-05,1.13e-05
090119R,,,11.6,16.6,-6.0,0.00023715,2.02e-05,5.79e-07,0.00526888,2.77e-06,7.4e-05,,3.39e-05,6.92e-07,0.006886542,,0.000151081,1.05e-05,0.000199601,,,1.244606703528425,-5.5978,-37.0775,-21.1061,-36.3707,-57.1884,-3.9356,-6.5703,-9.1611,-4.5384,-9.5426,-7.9167,-7.8373,-5.5709,-6.1432,-2.3189,-22.1779,-34.8441,-33.2514,-36.0183,-55.3251,-10.2293,-3.8622,-6.2775,,,,,,,,,,,,,-11.6,-43.1047,-67.2027,-0.000113951,-21.5651,,-24.0222,-14.5688,-26.1492,-44.5276,-5.0406,-14.7703,-21.7052,,,-62.7393,,-17.4899,-21.8217,,-4.9172,-52.3182,-14.0121,-38.3042,-3.8642,-11.2676,-8.8175,-21.4434,-7.0412,-7.2887,-6.2016,-10.0464,-8.5448,-5.2765,-7.7196,-6.1905,-10.1918,-9.2693,-8.9033,-5.6771,-7.3659,-18.2873,-62.3008,-2.2052,-9.1923,-5.3181,-9.5069,-5.1669,-5.105,-5.8178,,,,-4.51,-8.8232,-75.1806,-2.6973,,-80.6235,-59.6983,-64.2115,-6.8704,-62.1286,-47.8941,-4.3056,11.6,-5.3134,-5.32444,,-5.30741,2.0675,177.21601,0.67289,-1.47718,1.39469,0.86479,-3.89628,10.42998,-4.62966,-4.28156,-4.28156,-4.90191,2.49126,1.46441,-0.8706,-8.44288,0.13224,,-5.01135,-8.06095,,,-6.18988,,,-1.62986,,,,-0.30749,-5.15882,-5.54725,-5.22647,,-3.52605,-0.70818,-9.18462,6.04082,13.51772,-2.2788,0.484,,,,-0.00069242144082,-8.9726,-4.4863,0.00816032,0.0077171030235,-0.0080633137439,0.0073708923031,0.00808883,0.015434206047,-144.7785,-52.39061,-8.87318,-40.02861,-1.814,,-15.16678,-64.50725,-6,,-62.44598,2.77e-06,0.000199601,0.00526888,5.79e-07,,,0.00023715,,0.000151081,6.92e-07,1.05e-05,0.00688654,,,3.39e-05,0.00245966,2.02e-05,7.4e-05
140117L,,,11.6,27.3,-6.0,1.58e-05,1.87e-06,,0.00581,4.17e-06,1.6e-06,,9.68e-08,2.79e-06,0.00733,2.27e-05,0.00016,1.47e-06,0.00214,8.95e-06,3.59e-06,1.236844062541658,-5.4306,-36.9213,-20.7623,-35.8532,-56.1583,-2.8918,-5.4548,-8.1031,-4.9953,,-8.5712,-7.7905,-4.0272,-6.8164,-2.2871,-21.7633,-34.1658,-32.8147,-35.7444,-55.2185,-11.9984,-5.4589,,-24.6342,-30.0977,-27.0692,-30.8919,-37.2408,,,-21.6935,-12.451,-5.1004,-22.2816,-20.6477,-11.6,-41.2953,-70.0247,-0.000154418,-20.9553,-10.1268,-23.8045,-14.6009,-25.8246,-43.7609,-6.7394,,,-7.152,-18.8641,-65.4437,,-19.9403,-21.0074,-5.4946,-5.9217,-52.2498,-15.6346,-39.2005,-3.8514,-10.9979,-8.6458,-22.9253,-6.6139,-9.0098,-5.6084,-9.3955,-7.5886,-6.2607,-8.6711,-8.7194,,-11.9482,-10.913,-6.258,-10.0641,-22.6558,-64.8129,-2.1895,-8.9609,-5.2421,,-6.3,-4.7253,-7.5243,-4.6458,-7.0703,,-7.0647,-8.907,-76.4479,-2.332,,-81.7944,-61.9917,,-7.9788,-61.9595,-47.8772,-6.0512,11.6,-4.53344,-7.2407,18.59753,-6.32146,,96.03427,0.01895,-5.42404,1.07778,0.21719,-5.86268,5.59408,-6.59847,-6.24265,-6.24265,-6.84536,0.75718,-2.55302,-3.06983,,-2.29741,6.57547,-6.15867,-8.33277,13.01467,4.59902,,,-8.19689,-4.99147,-3.05018,-8.25393,16.58744,-0.05298,-8.72345,-5.77851,-2.85502,25.77702,-5.49244,,-9.6249,-2.66097,1.35243,-1.79652,0.447,-0.533,0.016,,0.00056628536577,4.9955,2.4977,0.0133633,0.01133601387,-0.011052871187,0.011619156553,0.0136852,0.022672027741,-140.68465,-52.20546,-10.50764,-38.18949,-1.53004,-9.11965,-19.46277,-64.19237,-6,-33.06159,-62.10074,4.17e-06,0.00214,0.00581,,8.95e-06,,1.58e-05,3.59e-06,0.00016,2.79e-06,1.47e-06,0.00733,2.27e-05,,9.68e-08,0.00541319,1.87e-06,1.6e-06
090123F,,,11.6,28.1,-6.0,0.00013606,1.55e-06,,0.005611696,2.41e-06,4.51e-06,,,1.77e-06,0.006801025,,0.000155209,1.86e-06,0.001497006,,,1.232491969426748,-5.6663,-37.6522,-20.9853,-36.0637,-56.3317,-3.0605,-5.6326,-8.2995,-4.1213,,-7.7106,-8.0262,-4.1599,-6.5098,-2.2997,-21.7483,-34.1317,-32.7979,-35.7394,-54.0589,-10.9742,-4.4236,,,,,,,,,,,,,,-11.6,-41.1647,,-0.000147238,-20.9114,,-24.0362,-14.6175,-25.8156,-43.72,-5.7109,,,,,,,,-20.9492,,-5.9897,-51.6456,-15.1523,-38.6656,-3.8619,-11.2373,-8.6594,-22.4437,-6.5949,-8.5461,-5.804,-9.6014,-7.7583,-6.1709,-8.5933,-7.5901,,-10.8289,-10.8922,-6.139,-9.4988,,,-2.2194,-9.2228,-5.2822,,-6.4081,-4.7293,-7.0793,,,,,-8.9126,,-2.3061,,-80.6805,-60.9587,,-8.0546,-61.3474,-47.2773,-5.5784,11.6,-4.91266,-7.37779,,-5.90726,,100.80403,1.22077,-3.6901,1.27539,1.41948,-6.00332,5.90919,-6.73929,-6.38289,-6.38289,-6.98433,0.52575,0.20532,-3.00647,,-2.02986,,-5.75464,-8.41594,,,,,-8.64207,-3.4348,,-8.78527,,-0.14203,-7.18213,-5.57434,-3.01258,,-5.63308,,-9.6934,-2.62202,0.92886,-2.08996,0.444,,,,-0.0015474813345,-14.7777,-7.3889,0.0118758,0.010471727658,-0.011245468325,0.0096979869906,0.0122329,0.020943455316,-139.23844,-51.04075,-9.47412,-38.057,-1.50965,,,,-6,,-61.47633,2.41e-06,0.00149701,0.0056117,,,,0.00013606,,0.000155209,1.77e-06,1.86e-06,0.00680102,,,,0.00574403,1.55e-06,4.51e-06
100114AT,,,11.6,30.4,-6.0,3.81e-05,3.53e-06,,0.006331411,,1.21e-05,,0.00013386,1.64e-05,0.008398416,1.76e-06,0.000138852,6.99e-07,0.001719559,,2e-06,1.2175979615852648,,,,,,-3.0037,-5.5172,-8.1524,-4.6466,,-8.2734,-7.6267,-4.0009,-6.0373,-2.2512,-21.6212,-33.9504,-32.6661,-35.6409,-54.3074,-11.6082,-5.0269,,,,,,,,,,,,,,-11.6,-40.7925,-63.108,-0.000174466,-20.7867,-10.4221,,-14.5801,-25.7058,-43.519,-6.3331,,,,,-58.4956,,-16.7705,-20.7841,-5.75,-5.6507,-50.8629,-14.7164,-38.0797,-3.9148,,-8.637,-22.0328,-6.5642,-8.1866,-4.8415,-8.5839,-6.7222,-6.639,-9.0107,-8.6494,,-11.916,-11.0235,-6.5238,-9.5506,-16.166,-57.8145,-2.1322,,-5.1397,,-6.0103,-4.5685,-6.5774,-5.756,-8.2729,,-3.9253,-8.9281,-72.0722,-2.2329,,-79.3843,-59.8924,,-7.7375,-60.5417,-46.5074,-5.1701,11.6,-4.03585,-7.03174,,-5.2714,,91.43675,0.49244,-5.64514,0.83825,0.69253,-5.66735,5.28004,-6.40384,-6.04577,-6.04577,-6.64359,1.08164,-1.98245,-3.08914,,-2.53054,,-5.14834,-8.29837,,,,,-7.6901,-4.89378,,-7.60001,,0.08294,-8.68557,-5.99241,-2.71913,,-5.29712,,-9.8053,-2.56432,2.0993,-1.44751,0.436,-0.534,0.038,,-0.0012960497492,-10.4165,-5.2083,0.0140479,0.012442245366,-0.01309027024,0.011794220491,0.0143763,0.024884490731,-138.67159,-51.27505,-10.08186,-37.6799,-1.45172,-9.38279,-12.95512,-60.25644,-6,-32.93931,-60.63574,,0.00171956,0.00633141,,,,3.81e-05,2e-06,0.000138852,1.64e-05,6.99e-07,0.00839842,1.76e-06,,0.00013386,0.00676243,3.53e-06,1.21e-05
100114AU,,,11.6,20.08,-6.0,7.41e-05,1.61e-05,,0.006236247,,0.000154894,,2.9e-05,9.7e-06,0.007795964,,0.000139321,0.000156799,0.000288816,,9.98e-07,1.2534970953791913,,,,,,-3.7458,-6.299,-8.851,-4.8803,,-8.3265,-7.748,-5.2145,-5.6445,-2.2492,-21.9809,-34.5595,-33.0472,-35.8684,-55.3249,-10.8527,-4.4246,,,,,,,,,,,,,,-11.6,-42.5035,-66.5865,-0.000134507,-21.3619,-10.5748,,-14.522,-25.983,-44.2148,-5.6386,,,,,-62.0831,,-17.5274,-21.5493,-6.0439,-5.0186,-51.4159,-13.6724,-37.7237,-3.9036,,-8.7455,-21.1019,-6.9416,-7.0249,-5.0589,-8.8263,-7.2807,-4.1289,-6.5035,-5.5891,,-8.7202,-7.8656,-4.3956,-5.9083,-18.1866,-61.5789,-2.1553,,-5.1897,,-5.2673,-4.9331,-5.4608,,,,-4.5813,-8.8524,-74.8575,-2.5745,,-79.2532,-58.7018,,-7.0058,-61.1946,-47.0072,-4.0051,11.6,-2.88208,-5.63558,,-4.66894,12.73241,256.44612,0.20402,1.15596,3.27161,0.39797,-4.22424,15.42031,-4.95841,-4.60781,-4.60781,-5.22229,4.31778,1.83761,0.70541,,3.61291,,-4.41559,-8.01121,,,-4.12065,-7.14946,,-0.78722,,-8.47321,,1.85398,-4.38156,-3.64297,-4.67041,,-3.854,4.75291,-9.30845,10.39663,21.52814,-2.0229,0.472,-0.494,,,-0.00090583746137,-9.8776,-4.9388,0.00974786,0.0091706120397,-0.0096235307704,0.008717693309,0.00988964,0.018341224079,-143.44965,-52.36281,-9.4507,-39.41654,-1.71929,-9.64782,-15.04066,-63.62435,-6,-33.00962,-61.45236,,0.000288816,0.00623625,,,,7.41e-05,9.98e-07,0.000139321,9.7e-06,0.000156799,0.00779596,,,2.9e-05,0.00309191,1.61e-05,0.000154894
090122Z,,,11.6,29.5,-6.0,0.000110604,4.66e-06,6.34e-05,0.006007844,,3e-05,,7.74e-05,2.45e-06,0.007676371,3.52e-06,0.000218894,5.43e-07,0.000209581,,,1.2238317960187572,,,,,,-3.925,-6.4592,-9.1046,-4.7737,-7.4625,-8.386,-8.4162,-4.962,-6.5139,-2.2678,-21.6685,-34.0188,-32.7152,-35.677,-53.6432,-10.7938,-4.2243,-4.2438,,,,,,,,,,,,,-11.6,-40.9375,-63.7561,-0.000154551,-20.8352,,,-14.5925,-25.7464,-43.5951,-5.5232,-12.6343,-17.48,,,-59.1527,,-17.0114,-20.8483,,-5.5174,-50.5612,-14.2796,-37.7013,-3.7102,,-8.4597,-21.4024,-6.3922,-7.5361,-5.6612,-9.4228,-7.5706,-6.7281,-9.1174,-7.9407,-9.6007,-11.1965,-10.9784,-6.6453,-9.1952,-16.6912,-58.486,-2.1648,,-5.1916,-7.3819,-5.8985,-4.6297,-6.1649,-5.455,-7.9453,,-4.1573,-8.9221,-71.7337,-2.2613,,-78.676,-59.0945,-53.3134,-7.5956,-60.2491,-46.2006,-4.7224,11.6,-6.51054,-6.79968,,-5.92551,,89.55682,0.31798,-4.84579,0.63352,0.51753,-5.43138,5.13371,-6.16766,-5.81025,-5.81025,-6.40948,-0.02214,-1.17578,-3.06517,-3.31451,-2.71882,,-5.79082,-8.33944,,,,,,-3.91283,,,,-1.2588,-7.68717,-6.20464,-4.07941,,-5.06115,,-9.50381,-2.24457,0.21111,-2.57679,0.439,,0.037,,-0.0042308998029,-40.8632,-20.4316,0.0106532,0.010353803328,-0.01246925323,0.0082383534267,0.0106771,0.020707606656,-138.32496,-50.61637,-9.2777,-37.82679,-1.47427,,-13.48531,-60.71813,-6,,-60.35661,,0.000209581,0.00600784,6.34e-05,,,0.000110604,,0.000218894,2.45e-06,5.43e-07,0.00767637,3.52e-06,,7.74e-05,0.00623314,4.66e-06,3e-05
